ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'200706,ÍßÖáB,4.18,4.19,4.11,4.19,4.2,-0.02,-0.4762,0.0113,18000,74429.0,1375727761.32,541953360.52
2018-01-23,'200706,ÍßÖáB,4.2,4.25,4.04,4.25,4.2,0.0,0.0,0.0702,111400,457578.5,1384204021.2,545292493.2
2018-01-22,'200706,ÍßÖáB,4.2,4.28,4.17,4.27,4.26,-0.06,-1.4085,0.0489,77500,330015.0,1386774219.6,546304995.6
2018-01-19,'200706,ÍßÖáB,4.26,4.26,4.18,4.26,4.25,0.01,0.2353,0.0477,75700,319480.0,1407511420.92,554474196.12
2018-01-18,'200706,ÍßÖáB,4.25,4.25,4.1,4.14,4.24,0.01,0.2358,0.0206,32600,136761.0,1409888089.5,555410459.5
2018-01-17,'200706,ÍßÖáB,4.24,4.24,4.22,4.22,4.23,0.01,0.2364,0.0406,64364,271929.08,1403617554.24,552940248.64
2018-01-16,'200706,ÍßÖáB,4.23,4.23,4.13,4.18,4.21,0.02,0.4751,0.0506,80200,334644.0,1401090514.56,551944748.16
2018-01-15,'200706,ÍßÖáB,4.21,4.35,4.03,4.3,4.32,-0.11,-2.5463,0.0985,156273,651531.9,1399059276.78,551144563.58
2018-01-12,'200706,ÍßÖáB,4.32,4.36,4.23,4.23,4.33,-0.01,-0.2309,0.0222,35200,151040.0,1443510383.04,568655605.44
2018-01-11,'200706,ÍßÖáB,4.33,4.36,4.23,4.36,4.34,-0.01,-0.2304,0.0158,25020,108363.2,1451680666.92,571874202.12
2018-01-10,'200706,ÍßÖáB,4.34,4.38,4.31,4.38,4.38,-0.04,-0.9132,0.0061,9608,41548.48,1456850453.52,573910784.72
2018-01-09,'200706,ÍßÖáB,4.38,4.38,4.32,4.32,4.37,0.01,0.2288,0.0277,44000,191444.0,1464564269.52,576949560.72
2018-01-08,'200706,ÍßÖáB,4.37,4.38,4.3,4.3,4.36,0.01,0.2294,0.0074,11700,50493.0,1458739815.06,574655078.66
2018-01-05,'200706,ÍßÖáB,4.36,4.37,4.3,4.3,4.35,0.01,0.2299,0.0218,34585,148993.5,1457473034.16,574156043.76
2018-01-04,'200706,ÍßÖáB,4.35,4.37,4.3,4.34,4.31,0.04,0.9281,0.0619,98100,426292.0,1457089920.0,574005120.0
2018-01-03,'200706,ÍßÖáB,4.31,4.31,4.24,4.31,4.3,0.01,0.2326,0.0323,51200,218154.0,1441227399.48,567756248.28
2018-01-02,'200706,ÍßÖáB,4.3,4.31,4.21,4.21,4.24,0.06,1.4151,0.0969,153618,656048.92,1440878425.8,567618773.8
2017-12-29,'200706,ÍßÖáB,4.24,4.24,4.19,4.2,4.23,0.01,0.2364,0.0406,64364,270749.16,1426918431.84,562119382.24
2017-12-28,'200706,ÍßÖáB,4.23,4.24,4.13,4.13,4.18,0.05,1.1962,0.0696,110400,460495.0,1425971315.34,561746275.74
2017-12-27,'200706,ÍßÖáB,4.18,4.22,4.13,4.15,4.18,0.0,0.0,0.0764,121200,505679.0,1409132691.12,555112878.32
2017-12-26,'200706,ÍßÖáB,4.18,4.18,4.1,4.16,4.24,-0.06,-1.4151,0.1011,160400,659649.0,1409317806.6,555185802.6
2017-12-25,'200706,ÍßÖáB,4.24,4.24,4.24,4.24,4.22,0.02,0.4739,0.0001,100,424.0,1433934300.48,564883209.28
2017-12-22,'200706,ÍßÖáB,4.22,4.26,4.1,4.1,4.23,-0.01,-0.2364,0.009,14300,60465.0,1429684938.0,563209218.0
2017-12-21,'200706,ÍßÖáB,4.23,4.25,4.13,4.2,4.2,0.03,0.7143,0.0388,61600,260247.0,1432493797.68,564315738.48
2017-12-20,'200706,ÍßÖáB,4.2,4.27,4.15,4.15,4.23,-0.03,-0.7092,0.0109,17300,72977.0,1428844309.2,562878061.2
2017-12-19,'200706,ÍßÖáB,4.23,4.23,4.14,4.17,4.18,0.05,1.1962,0.0372,59076,248439.64,1440038078.82,567287728.02
2017-12-18,'200706,ÍßÖáB,4.18,4.19,4.09,4.09,4.18,0.0,0.0,0.0096,15300,63190.0,1425237737.88,561457290.68
2017-12-15,'200706,ÍßÖáB,4.18,4.25,4.03,4.1,4.16,0.02,0.4808,0.0375,59500,246238.0,1424514104.64,561172223.04
2017-12-14,'200706,ÍßÖáB,4.16,4.21,4.08,4.21,4.24,-0.08,-1.8868,0.0563,89300,367165.0,1417028321.28,558223278.08
2017-12-13,'200706,ÍßÖáB,4.24,4.24,4.12,4.17,4.16,0.08,1.9231,0.0263,41700,174185.0,1448682987.84,570693298.24
2017-12-12,'200706,ÍßÖáB,4.16,4.24,4.09,4.24,4.26,-0.1,-2.3474,0.0529,83900,349387.0,1419121841.28,559047998.08
2017-12-11,'200706,ÍßÖáB,4.26,4.29,4.16,4.29,4.25,0.01,0.2353,0.0457,72500,304244.0,1453029537.96,572405575.56
2017-12-08,'200706,ÍßÖáB,4.25,4.25,4.18,4.21,4.2,0.05,1.1905,0.0316,50100,212125.0,1450970400.0,571594400.0
2017-12-07,'200706,ÍßÖáB,4.2,4.2,4.12,4.12,4.2,0.0,0.0,0.0162,25710,107134.6,1432665788.4,564383492.4
2017-12-06,'200706,ÍßÖáB,4.2,4.31,4.18,4.31,4.32,-0.12,-2.7778,0.0662,105000,444056.0,1431634327.2,563977159.2
